Timestamp,ECG LL-RA RAW,ECG LL-RA CAL,ECG LA-RA RAW,ECG LA-RA CAL,ECG Vx-RL RAW,ECG Vx-RL CAL
128.5037484,,,,,,
128.504,,,,,,
128.50466335000002,-19971.0,-1.440341048281318,105063.0,7.577314684070909,-161175.0,-11.62420351793808
128.5047457,,,,,,
128.50656725,,,,,,
128.50661647500002,-19960.0,-1.4395477103647842,105000.0,7.572771021458032,-161269.0,-11.630982951043006
128.50856960000002,-20153.0,-1.4534671847185117,104972.0,7.570751615852312,-161269.0,-11.630982951043006
128.5104735,,,,,,
128.51052272500002,-20030.0,-1.4445962243790895,105634.0,7.618496134101885,-161426.0,-11.642306046760805
128.5115609,,,,,,
128.51247585000002,-19400.0,-1.3991595982503413,106242.0,7.662346084397565,-161364.0,-11.637834505776706
128.5125582,,,,,,
128.51437975,,,,,,
128.51442897500002,-18858.0,-1.3600696754538626,106615.0,7.689247451930934,-161321.0,-11.634733275739348
128.51638210000002,-19183.0,-1.3835092048059947,106041.0,7.64784963701363,-160994.0,-11.611149503129662
128.518286,,,,,,
128.51833522500002,-19691.0,-1.4201469922240963,105781.0,7.629098013531925,-160846.0,-11.600475502070848
128.5193734,,,,,,
128.52028835000002,-19677.0,-1.4191372894212353,106059.0,7.649147826331595,-161122.0,-11.620381071612965
128.5203707,,,,,,
128.52219225,,,,,,
128.52224147500002,-19642.0,-1.4166130324140829,106486.0,7.6799437618188575,-160566.0,-11.580281446013624
128.524,,,,,,
128.52419460000002,-19593.0,-1.4130790726040692,106348.0,7.6699909770477985,-160814.0,-11.59816760995002
128.5260985,,,,,,
128.52614772500002,-19784.0,-1.426854303700245,106067.0,7.649724799361802,-161017.0,-11.612808300591508
128.5271859,,,,,,
128.52810085000002,-19812.0,-1.4288737093059671,105760.0,7.627583459327633,-160756.0,-11.593984555481024
128.5281832,,,,,,
128.53000475,,,,,,
128.53005397500002,-19074.0,-1.3756479472694334,106273.0,7.664581854889614,-160902.0,-11.604514313282287
128.53200710000002,-18928.0,-1.365118189468168,106486.0,7.6799437618188575,-160817.0,-11.598383974836349
128.533911,,,,,,
128.53396022500002,-19202.0,-1.3848795157527347,106252.0,7.663067300685322,-160836.0,-11.599754285783089
128.5349984,,,,,,
128.53591335000002,-18925.0,-1.3649018245818407,106717.0,7.696603858066068,-160911.0,-11.605163407941273
128.5359957,,,,,,
128.53781725,,,,,,
128.53786647500002,-19109.0,-1.3781722042765865,106860.0,7.706917250981005,-160811.0,-11.597951245063694
128.53981960000002,-19690.0,-1.4200748705953206,106689.0,7.694584452460343,-160771.0,-11.59506637991266
128.5417235,,,,,,
128.54177272500002,-19976.0,-1.4407016564251969,106081.0,7.650734502164663,-160786.0,-11.596148204344294
128.5428109,,,,,,
128.54372585000002,-19828.0,-1.4300276553663798,105731.0,7.625491932093136,-160531.0,-11.577757189006473
128.5438082,,,,,,
128.544,,,,,,
128.54562975,,,,,,
128.54567897500002,-19872.0,-1.4332010070325143,105411.0,7.602413010884882,-160341.0,-11.564054079539073
128.54763210000002,-19740.0,-1.4236809520341105,104789.0,7.55755335778634,-160585.0,-11.581651756960364
128.549536,,,,,,
128.54958522500002,-19571.0,-1.4114923967710016,104182.0,7.513775529119437,-160864.0,-11.601773691388807
128.5506234,,,,,,
128.55153835000002,-19207.0,-1.3852401238966137,103946.0,7.496754824728349,-160841.0,-11.600114893926964
128.5516207,,,,,,
128.55344225,,,,,,
128.55349147500002,-19415.0,-1.4002414226819782,103524.0,7.466319497384965,-160701.0,-11.590017865898355
128.55544460000002,-19551.0,-1.4100499641954858,104176.0,7.5133427993467805,-160684.0,-11.588791798209169
128.5573485,,,,,,
128.55739772500002,-19189.0,-1.3839419345786494,105099.0,7.579911062706835,-160774.0,-11.59528274479899
128.5584359,,,,,,
128.55935085000002,-18797.0,-1.3556702560985394,106279.0,7.665014584662268,-160543.0,-11.57862264855178
128.5594332,,,,,,
128.56125475,,,,,,
128.56130397500002,-18400.0,-1.3270379694745504,106279.0,7.665014584662268,-159730.0,-11.519987764357063
128.56325710000002,-18102.0,-1.3055457240993649,107059.0,7.721269455107387,-159641.0,-11.513568939396016
128.564,,,,,,
128.565161,,,,,,
128.56521022500002,-17453.0,-1.2587387870238766,107606.0,7.760719986047744,-159297.0,-11.488759099097145
128.5662484,,,,,,
128.56716335000002,-16573.0,-1.1952717537011808,107896.0,7.781635258392723,-158984.0,-11.466185029290322
128.5672457,,,,,,
128.56906725,,,,,,
128.56911647500002,-15206.0,-1.0966814871646748,109224.0,7.8774127814069725,-159612.0,-11.51147741216152
128.57106960000002,-14242.0,-1.0271562370248124,109910.0,7.926888218747165,-159245.0,-11.485008774400804
128.5729735,,,,,,
128.57302272500002,-12969.0,-0.9353454035932308,109688.0,7.910877217158941,-159519.0,-11.50477010068537
128.5740609,,,,,,
